1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 5.600000000000000000e+01 4.200000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.600000000000000000e+01 4.100000000000000000e+01 8.300000000000000000e+01 5.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.200000000000000000e+01 2.200000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.900000000000000000e+01 1.090000000000000000e+02 3.300000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 8.400000000000000000e+01 8.300000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.200000000000000000e+01 1.140000000000000000e+02 2.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 3.200000000000000000e+01 5.800000000000000000e+01 8.300000000000000000e+01 3.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.600000000000000000e+01 6.400000000000000000e+01 7.400000000000000000e+01 1.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+01 1.270000000000000000e+02 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.300000000000000000e+02 6.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+01 1.270000000000000000e+02 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.300000000000000000e+02 6.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+01 1.270000000000000000e+02 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.200000000000000000e+01 6.600000000000000000e+01 5.100000000000000000e+01 1.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+01 1.270000000000000000e+02 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.200000000000000000e+01 1.140000000000000000e+02 2.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+01 1.270000000000000000e+02 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.200000000000000000e+01 1.140000000000000000e+02 2.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+01 1.270000000000000000e+02 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.200000000000000000e+01 1.140000000000000000e+02 2.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+01 1.270000000000000000e+02 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+01 9.000000000000000000e+01 4.700000000000000000e+01 1.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+01 1.270000000000000000e+02 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 2.300000000000000000e+01 9.700000000000000000e+01 7.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+01 1.270000000000000000e+02 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.500000000000000000e+01 4.500000000000000000e+01 6.000000000000000000e+00 3.500000000000000000e+01 2.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 5.800000000000000000e+01 7.200000000000000000e+01 4.600000000000000000e+01 1.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.300000000000000000e+02 6.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 8.800000000000000000e+01 8.800000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.240000000000000000e+02 6.800000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 8.800000000000000000e+01 8.800000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.300000000000000000e+01 6.400000000000000000e+01 8.500000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 8.800000000000000000e+01 8.800000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.400000000000000000e+01 6.300000000000000000e+01 1.700000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 4.900000000000000000e+01 4.900000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.909000000000000000e+03 1.012057198640968863e+03 4.979142222264441443e+03 1.673510864927582134e+03 2.148371569753087442e+03 6.054890585303744501e+02 6.465661068007739232e+02 5.362088887713579197e+02 6.120946231307398477e+01 8.009929083649336690e+02 1.650000000000014211e+02 8.009929083649344648e+02 6.120946231307398477e+01 5.362088887713580334e+02 6.465661068007747190e+02 6.054890585303750186e+02 2.148371569753087442e+03 1.673510864927580997e+03 4.979142222264442353e+03 1.012057198640968750e+03 1.443433381091503406e+03 6.123308535682822367e+02 1.865403982995616161e+03 8.866998863530318431e+02 1.842176753641519326e+03 7.982293351404733812e+02 1.140565957875198592e+03 6.066886025762223653e+02 3.786127866342766310e+02 3.405366759391017126e+02 1.168089409737648339e+02 4.668526428082637949e+02 3.036792336304405353e+02 8.579390899753335589e+02 8.042195297100892049e+02 9.116083285708210724e+02 1.276307228716234931e+03 5.383405820912948911e+02 1.281795533059161471e+03 2.347837818676282780e+02 9.439733507479171521e+02 3.961414261855637733e+02 1.571648884808902721e+03 1.046941411729731954e+03 8.533786928603208253e+02 7.083633641817993976e+02 5.306661651817804568e+02 6.582717108335583589e+02 4.333186409615627781e+02 3.947308499583466528e+02 2.480929993303838046e+02 2.779589777501014396e+02 4.117023722107221602e+02 4.193913244484833172e+02 8.187354777885141175e+02 8.150995228325472226e+02 1.551155660541804082e+03 6.266974098093606926e+02 1.138159871049984304e+03 4.306322990239558521e+02 6.237425676640434631e+02 2.521923122048945345e+02 1.843119986796938008e+02 8.509229569302914342e+02 8.956573028700660188e+02 6.918221227877837691e+02 1.226233238552979628e+03 2.836403706172527563e+02 6.730534137274012210e+02 1.108849619142862934e+02 1.334564147202145534e+02 1.862040803033762302e+02 2.397601548995691303e+02 9.219149858799362391e+02 3.734022893299338079e+02 1.574685373446644462e+03 7.061112587239646246e+02 1.326449806508581332e+03 9.263109089307897648e+02 6.234260060806124102e+02 3.232962505737370975e+02 1.093911410926582448e+02 2.036840662432721842e+02 5.710918507539958000e+02 5.557479954315091391e+02 4.767008199361866900e+02 4.271040874685326116e+02 1.625969267098971613e+02 1.548198354863543784e+02 9.415141716397440064e+01 8.587615378554413326e+01 1.446576500279996935e+02 2.282611196751112743e+02 3.382142330162612893e+02 2.095089354742251544e+02 2.746195724909259184e+02 1.967974200198125345e+02 5.206421353900058193e+02 4.078549316330406214e+02 4.459829526026084636e+02 1.523450031999738030e+02 3.158960017623627436e+02 4.681879292648496858e+02 5.224984329954796749e+02 2.378088797551964717e+02 3.205635662392089671e+02 2.618859028524902328e+02 1.599275150390998306e+02 2.472145165302152066e+02 1.407122751892955819e+02 1.230162590879757971e+02 7.326434507944260588e+01 1.597782366383916894e+02 1.936451070155544585e+02 1.893947121972649370e+02 5.466671747965120858e+02 6.238259650119063053e+02 4.866264935353807459e+02 6.215766081260966303e+02 8.521099219447106066e+01 1.123268137078147504e+02 1.616821521380896911e+02 3.493161047552724341e+01 1.896872444496054015e+02 1.011333545138526659e+02 1.304289780491526187e+02 1.694927222004895100e+02 4.638306121927752912e+01 8.021294639344611710e+01 2.836818354134619824e+01 9.102949151464040156e+00 2.048396774292721645e+01 4.881399975426240445e+01 1.240625908197220753e+02 6.902976120110766090e+01 2.005851286816915433e+02 1.672398179742615696e+02 8.645224554881083634e+01 2.154563091006238267e+02 9.849793675639244839e+01 9.903261022403675895e+01 1.149466976140988272e+01 3.003995198940459090e+02 3.645625164817001860e+02 1.103876691283129219e+02 4.326671894876367332e+02 2.162726184664806226e+02 1.499669350516784618e+02 1.752321529620005833e+02 2.486286919534184037e+01 5.740593109641121572e+01 1.858371193394966880e+01 1.716657873168652486e+02 1.611557062115317365e+02 2.074080396899811660e+02 4.420106545052722709e+02 1.224094591086619488e+02 3.739966532177169256e+02 3.210278617881065202e+02 1.408713977199496270e+01 6.129057321451228546e+01 5.710124703826016912e+01 9.363278521795609777e+01 4.602472515526317665e+01 8.630678562352206029e+01 1.126817553675032144e+02 5.333249237198361214e+01 8.569244000456149024e+01 2.839305502864186082e+01 2.291120727619071928e+01 4.504021647549610208e+00 9.092753943314354714e+00 4.741071053618010467e+01 4.176650940953836511e+01 1.146420566747052021e+02 8.666741420145410757e+01 9.829963652007145924e+01 1.274462563784731941e+02 8.718139506630027569e+00 9.882855286898828240e+01 5.815990614875222064e+00 1.646463097017969446e+01 1.921434262586126920e+02 1.778477295447854942e+02 1.299839130871919508e+02 2.012373834013433225e+02 3.135517710580035100e+01 5.362564060096024576e+01 6.638053833244407542e+01 1.688092202913113482e+01 4.125064549273944436e+01 3.076239491234304069e+01 8.217224551678873468e+01 1.957065775655408757e+01 7.293506824204293082e+01 1.610636794643245935e+02 8.330407573240248098e+01 1.672697775613640658e+02 1.706573466450278147e+02 5.529802975588567193e+01 3.300000000000041922e+01 8.370060383056842568e+01 9.778683465440779798e+01 1.638955757957850778e+02 1.191336115233360147e+02 1.192182871878299295e+02 8.672217114597233945e+01 6.694521761404553217e+01 5.639310778283788039e+01 4.292769492500495687e+01 2.699999999999990408e+01 4.292769492500494266e+01 5.639310778283767434e+01 6.694521761404568849e+01 8.672217114597221155e+01 1.192182871878304411e+02 1.191336115233360715e+02 1.638955757957853336e+02 9.778683465440855116e+01 8.370060383056828357e+01 5.815990614874562148e+00 5.529802975588594904e+01 1.706573466450286958e+02 1.672697775613638669e+02 8.330407573240351837e+01 1.610636794643246219e+02 7.293506824204233396e+01 1.957065775655423678e+01 8.217224551678853572e+01 3.076239491234296608e+01 4.125064549273947279e+01 1.688092202913127338e+01 6.638053833244406121e+01 5.362564060095958496e+01 3.135517710580047179e+01 2.012373834013428109e+02 1.299839130871912118e+02 1.778477295447856648e+02 1.921434262586116688e+02 1.646463097017996802e+01 6.129057321451228546e+01 9.882855286898836766e+01 8.718139506629755786e+00 1.274462563784732652e+02 9.829963652007145924e+01 8.666741420145406494e+01 1.146420566747052021e+02 4.176650940953828695e+01 4.741071053618010467e+01 9.092753943314377807e+00 4.504021647549635965e+00 2.291120727619064112e+01 2.839305502864186082e+01 8.569244000456147603e+01 5.333249237198356241e+01 1.126817553675031860e+02 8.630678562352206029e+01 4.602472515526319796e+01 9.363278521795609777e+01 5.710124703826019044e+01 9.903261022403633262e+01 1.408713977199470513e+01 3.210278617881058949e+02 3.739966532177168688e+02 1.224094591086611814e+02 4.420106545052723277e+02 2.074080396899820471e+02 1.611557062115316228e+02 1.716657873168655613e+02 1.858371193394963328e+01 5.740593109641125125e+01 2.486286919534151707e+01 1.752321529620006118e+02 1.499669350516791724e+02 2.162726184664806226e+02 4.326671894876373585e+02 1.103876691283131777e+02 3.645625164817008681e+02 3.003995198940461933e+02 1.149466976141006924e+01 1.123268137078144093e+02 9.849793675639268997e+01 2.154563091006238551e+02 8.645224554881046686e+01 1.672398179742617685e+02 2.005851286816916854e+02 6.902976120110763247e+01 1.240625908197221889e+02 4.881399975426239024e+01 2.048396774292736211e+01 9.102949151464239108e+00 2.836818354134622666e+01 8.021294639344618815e+01 4.638306121927784886e+01 1.694927222004895384e+02 1.304289780491525050e+02 1.011333545138529644e+02 1.896872444496051457e+02 3.493161047552733578e+01 1.616821521380894922e+02 1.523450031999731777e+02 8.521099219447158646e+01 6.215766081260971987e+02 4.866264935353805186e+02 6.238259650119064190e+02 5.466671747965116310e+02 1.893947121972645675e+02 1.936451070155539185e+02 1.597782366383916610e+02 7.326434507944276220e+01 1.230162590879759392e+02 1.407122751892955534e+02 2.472145165302150360e+02 1.599275150390996600e+02 2.618859028524892665e+02 3.205635662392093082e+02 2.378088797551962159e+02 5.224984329954801296e+02 4.681879292648493447e+02 3.158960017623624594e+02 3.232962505737370975e+02 4.459829526026086342e+02 4.078549316330407919e+02 5.206421353900055919e+02 1.967974200198125345e+02 2.746195724909259752e+02 2.095089354742250691e+02 3.382142330162613462e+02 2.282611196751112743e+02 1.446576500279997788e+02 8.587615378554394852e+01 9.415141716397432958e+01 1.548198354863543784e+02 1.625969267098975877e+02 4.271040874685328959e+02 4.767008199361869174e+02 5.557479954315091391e+02 5.710918507539954589e+02 2.036840662432719284e+02 1.093911410926576622e+02 6.237425676640428946e+02 6.234260060806119554e+02 9.263109089307894237e+02 1.326449806508581560e+03 7.061112587239638287e+02 1.574685373446644462e+03 3.734022893299322163e+02 9.219149858799358981e+02 2.397601548995691587e+02 1.862040803033767133e+02 1.334564147202140418e+02 1.108849619142863929e+02 6.730534137274009936e+02 2.836403706172536090e+02 1.226233238552979401e+03 6.918221227877838828e+02 8.956573028700657915e+02 8.509229569302914342e+02 1.843119986796927492e+02 2.521923122048950745e+02 9.439733507479168111e+02 4.306322990239569322e+02 1.138159871049984986e+03 6.266974098093616021e+02 1.551155660541804082e+03 8.150995228325464268e+02 8.187354777885134354e+02 4.193913244484828056e+02 4.117023722107221602e+02 2.779589777501016101e+02 2.480929993303842878e+02 3.947308499583461412e+02 4.333186409615627213e+02 6.582717108335582452e+02 5.306661651817798884e+02 7.083633641818001934e+02 8.533786928603211663e+02 1.046941411729732863e+03 1.571648884808902039e+03 3.961414261855632049e+02 1.443433381091502724e+03 2.347837818676279369e+02 1.281795533059160107e+03 5.383405820912946638e+02 1.276307228716234476e+03 9.116083285708220956e+02 8.042195297100900007e+02 8.579390899753343547e+02 3.036792336304407627e+02 4.668526428082642497e+02 1.168089409737650186e+02 3.405366759391015421e+02 3.786127866342768584e+02 6.066886025762216832e+02 1.140565957875198364e+03 7.982293351404733812e+02 1.842176753641519326e+03 8.866998863530327526e+02 1.865403982995616616e+03 6.123308535682830325e+02 5.151036621357925469e+03 3.922616285945446634e+03 2.438273661136782721e+03 8.652956376646914123e+02 1.045522535415917673e+02 2.784180487983939911e-01 1.445276049802792784e-01 1.114552320824398618e-01 6.391950597586809613e-02 5.406081835755362219e-02 4.467963471184573099e-02 2.322087315998586435e-02 1.178853288143895048e-02 9.173650268234030680e-03 1.240749018928552711e-03 5.549614453276352022e-04 7.418875400567351714e-07 5.195387025955890203e-34 1.968082960190692165e-37 0.000000000000000000e+00
