1.636996965749386800e+04 2.398943246334381456e+03 4.488482682297932342e+02 7.515433477684160835e+01 3.328366196581055192e+01 1.276454344420123288e+00 6.780405437376335609e-02 3.688120708077918808e-02 2.327472537642506778e-02 1.615314647671608345e-02 1.121461741384867719e-02 4.049104126961857245e-03 3.311706405025184753e-28 1.906282002598961020e-34 1.078633593255896655e-34 2.475833850058171354e-35 9.570835394360627646e-36 6.156866031619344994e-36 1.336625438612846420e-38 0.000000000000000000e+00
2.712757808265817584e+04 2.205253754971436138e+04 7.106895506778180788e+03 1.033846533133355251e+03 3.190838614855696278e+02 1.345488899333457766e+02 3.997680161002727317e+01 5.275117223004038181e+00 1.763168620395794417e-01 9.727308048524996309e-02 5.672568735279505392e-02 4.590614730323475806e-02 2.466662633767757046e-02 1.970559715724807398e-02 1.523531177544745416e-02 6.050685330761746208e-03 7.539399624427328434e-04 2.352626729995785157e-05 1.082794843348816548e-31 0.000000000000000000e+00
2.899793047656989074e+04 2.485610490103458142e+04 8.102756719045224600e+03 1.074036616813486489e+03 3.267141173851181293e+02 2.085545296938378783e+02 2.267282140453448847e+01 7.542952305136749303e+00 1.314249471323392093e+00 4.086008444510501048e-01 9.483044685517964811e-02 6.167767521680495024e-02 4.219948957466625183e-02 1.762039254102002600e-02 1.575522265221024690e-02 1.170891715416406097e-02 2.556444812865495998e-03 1.668436028449063880e-04 1.364367166629639333e-28 1.762451857165012561e-33
2.901611516810283501e+04 2.485480520795145640e+04 8.075833699209918450e+03 1.080201773186524179e+03 3.229137540065009375e+02 2.054007262289484004e+02 2.423969761870768025e+01 7.993996102632173972e+00 2.738535680230904656e+00 1.405083294009484174e+00 3.433641814875078024e-01 1.703694122455687021e-01 1.062410297545210158e-01 3.497313969162418879e-02 2.279387716645167594e-02 1.016990616135218795e-02 4.357592215732454879e-03 8.947948285571109134e-05 2.818628517129679932e-28 1.751163531207669075e-34
6.142706739086453126e+03 6.610162581379374842e+02 1.486504606548093022e-01 9.051875392955353872e-02 2.995998472237422841e-02 2.028419729639638000e-02 7.918087628944688733e-03 4.671291375669470516e-03 5.693929764947719264e-29 5.082029446878746360e-31 1.940180883098962525e-31 1.485848293684026653e-33 2.414860629050440175e-34 5.976913143866606989e-36 1.192603275895858573e-36 1.615766392375473829e-61 4.155506171390326677e-63 2.771437293956366309e-67 2.057789025908499283e-68 0.000000000000000000e+00
6.277753883203648002e+03 4.429484896985721207e+03 2.613249420962744352e+03 2.419176389253978414e+03 1.584487659773058340e+03 5.036884595713738122e+02 3.036681672026817296e+02 2.196955395851709341e+02 6.044700148324204747e+01 5.419733440319093987e+00 2.117061550995623431e+00 3.317506160546629945e-01 1.669499256035105947e-02 8.498236983284564172e-03 6.679389533237094223e-03 6.556884843716140809e-04 8.063465295498925236e-06 6.555646641775987175e-29 1.065855803099225953e-31 1.197919645457337260e-35
4.020429084312671876e+03 2.432665269912588883e+03 2.168143432166252296e+03 1.181187187929662286e+03 7.792115377523795132e+02 6.353970058074703502e+02 2.112636295265920978e+02 1.474999709861750148e+02 9.067451178465628914e+01 3.658698215512246055e-01 7.074639159671089873e-28 7.450512700654913331e-32 3.482779337269126270e-33 1.833300612718727647e-33 3.282133366322944135e-38 1.700176916816006362e-39 9.206942692860535957e-43 3.433122198516356598e-70 5.666216860279056210e-74 1.844449039390617989e-76
8.293455197639168546e+03 3.159438644454899531e+03 2.115640078055221693e+03 1.037799744468272138e+03 7.886141897395623346e+02 3.482647087297959843e+02 1.873168629662566502e+02 1.517345139716422295e+02 2.235855997517906246e+01 2.217778629597688179e-28 1.574516431691878288e-31 2.181344165929032107e-32 2.729929107348096619e-45 8.701023919382100225e-48 9.973465574941475289e-49 1.317424289746265212e-50 2.224230930159133754e-82 1.812664711256766701e-83 3.132696310775465916e-115 2.233240129215295950e-119
3.056040580109757684e+03 1.570926472462146194e+03 1.203043416048963991e+03 8.608983402936495395e+02 2.691379343986877188e+02 2.413065563644660472e+02 1.542475432003157039e+02 7.791358158284009683e+00 5.102989637283643631e-01 5.637041934177263232e-28 1.590869552767573549e-32 3.859642375942635071e-34 1.141442107820369380e-34 1.903173300748512908e-40 4.723489567050084946e-41 2.292719017588417684e-43 4.520475255652164497e-76 1.189076480107767050e-76 4.466439674604372991e-108 3.208464820899865507e-142
8.665175180575537524e+03 2.551776537358345195e+03 1.986415461930873107e+03 9.465170872625758420e+02 6.863531156031501723e+02 3.794162454243984257e+02 2.409694274920612429e+02 4.134345820877559419e+01 3.634887902390980940e+01 7.288454113687974356e+00 2.865300668034326953e-02 4.279454224451465909e-28 2.191099187049602795e-31 3.514562042578418244e-32 1.596069536127077475e-35 1.164941528566566335e-36 5.205762957213053198e-39 2.813003455753896162e-64 1.924756423317315580e-65 1.242587698860825878e-70
2.005159987398856538e+04 9.494475772842841252e+03 4.486137498450128987e+03 2.674949199933413638e+03 1.302287936527159673e+03 5.224271794472986130e+02 1.739626399821392511e+02 8.304365135286568034e+01 1.557492777722561395e-01 1.059697788538196683e-01 5.599074755639252970e-02 4.861655833248448855e-02 3.997949205682453655e-02 1.938084182640648079e-02 1.501447016588123087e-02 1.248979487166883805e-02 2.961923527828297549e-03 1.944853374233549174e-03 6.497372460282356023e-04 6.933735559799406191e-29
4.840310349567757657e+04 3.498896919920849996e+03 1.556421386147338580e+03 6.520472740488592081e+02 1.588448101411756574e-01 1.115739136779582141e-01 7.082909809475723684e-02 6.583554736536709195e-02 4.989871060800116220e-02 3.692187732094624752e-02 3.039501612688966931e-02 1.898868017527262364e-02 1.833606497185131384e-02 9.842533779065614635e-03 5.481149796529218715e-03 2.367767309075137667e-03 1.605285168181756414e-03 3.750818998632863880e-06 1.057082284290571700e-29 8.361009198393050620e-36
5.472168680787378980e+04 3.017675622909099729e+03 1.977821318068526352e+03 5.844403767792699682e+02 1.871299084319766326e-01 1.156153336005090460e-01 7.421875138025407770e-02 4.973801197114666173e-02 3.750069006344654288e-02 2.570657178915854504e-02 1.827002290004064305e-02 1.572260462663419012e-02 1.340046071264781521e-02 3.458434471379047588e-03 2.467564060378841465e-03 1.460153094904509169e-04 3.116826533041299121e-29 1.052831990550681937e-31 1.116600644222195174e-33 0.000000000000000000e+00
2.544219227492214850e+04 8.098598512452151226e+03 2.257888113859555233e+03 1.457755188079491290e+03 6.105975343172196972e+02 2.339554202734333046e+02 1.925699065960478151e+01 1.355286950457413042e-01 1.042821173773666316e-01 9.225269835276647679e-02 5.754421537963812228e-02 4.072830235829567880e-02 2.516767381214249366e-02 1.684993212197542084e-02 1.050526650279997275e-02 9.854322373915440705e-03 6.009782206925454173e-03 3.308393482115222495e-03 1.434037412984714554e-03 4.072378171914729704e-29
1.922668947989419030e+04 1.453594184076814236e+04 5.214874417386517962e+03 7.656077399046376968e+02 5.989349083690854059e+02 1.448302926821298520e-01 1.041397678599755433e-01 7.283851031123483866e-02 7.191244650860896537e-02 4.292838823828751260e-02 2.715361017878589051e-02 1.573148566517019314e-02 9.901836536734825653e-03 8.270084177084115196e-03 3.700367531565895013e-03 2.113572345424853845e-03 5.933153665289455075e-04 8.738022466623105388e-31 9.889947133924823399e-32 1.600857449301452369e-39
2.074392302503248720e+04 1.361855776186928233e+04 7.211326372780509701e+03 2.351257315736509099e+03 5.104815256489216040e+02 4.853372466297147412e+02 8.280335124491314502e+01 3.803978499695017668e+00 5.407886701362755177e-01 9.935042536298013816e-02 6.318118871008406023e-02 3.097263353274092371e-02 2.532014464035273887e-02 1.690072961809600122e-02 6.440327535740651525e-03 5.019877698348794437e-03 1.431507161099573617e-03 1.705362003212536798e-05 2.983474786166331120e-31 0.000000000000000000e+00
2.709132570004971785e+04 2.278539888324911226e+04 8.041560102370883214e+03 1.760259536511301576e+03 5.067850783140465865e+02 9.319213350560664821e+01 3.394396606438947117e+01 6.557953841712010679e+00 2.699675149811773700e+00 7.275045379738023232e-01 4.672035313305780702e-01 9.544379734353682088e-02 4.832980119576531230e-02 3.440527898736897572e-02 1.618160074030395093e-02 1.176504243372042055e-02 1.135599095225746282e-03 1.754310942157472497e-06 1.398740947053393103e-30 0.000000000000000000e+00
2.236757771989372850e+04 1.940614930793912208e+04 4.479464609092179671e+03 2.256961394158709027e+03 1.287391694497373692e+03 5.077120146055395935e+02 2.636770602938074717e+02 1.888835969862393540e+02 1.793914614062024526e+01 1.077330173256114687e-01 7.722283732529089395e-02 4.349549547652056120e-02 3.335832910458966932e-02 2.236234777411068991e-02 1.827672579823903798e-02 8.118105101305918975e-03 6.701574968816396971e-03 2.565827491821390596e-03 1.122132332664313491e-03 1.935229160978190499e-30
2.725130927524269282e+04 2.340660924342799262e+04 8.390142175504830448e+03 1.827723579170436324e+03 3.779223301036446401e+02 2.347915497633775033e+02 2.423736711772892960e+01 5.698673083717427978e+00 3.987083616343221060e+00 6.236246449975754169e-01 2.503639947193762039e-01 1.413811187624754440e-01 9.217043269522820492e-02 5.166760448487027479e-02 2.832251735936277062e-02 2.640984238273581287e-03 9.389173122754121761e-04 9.697476051298578137e-05 1.577992855625955137e-05 1.265087016947176717e-33
2.367141646341834712e+04 1.773968663939953694e+04 2.305092203666945807e+03 1.481875809846191714e+03 6.086336418338736394e+02 1.488245530007469029e+02 1.177881566217452836e+01 1.282250522068142939e-01 9.080607888645830794e-02 8.034779979794762217e-02 6.859565520681810968e-02 5.633429031783519086e-02 3.045845091963319401e-02 2.305779107415073872e-02 1.990777434668679000e-02 6.986737634694135599e-03 5.379003894719953764e-03 1.774519889270540244e-03 1.805916348506554251e-08 0.000000000000000000e+00
2.932823544084973400e+04 2.618905326717830758e+04 9.280577542349812575e+03 1.709216585501377949e+03 5.360476868476282561e+02 2.753714092492219834e+02 3.299158455209302332e+01 2.881331015886679392e+00 5.767237011206368669e-01 1.154298191509914445e-01 5.192960016676705093e-02 4.769452017431810575e-02 1.834238160970153714e-02 1.458360903147837284e-02 5.835685947086033040e-03 1.723863652171670358e-03 3.892750914575880466e-04 4.768924821774478932e-30 3.898253811950235196e-30 9.221945962913098789e-33
2.270673491447333799e+04 1.752228483631896233e+04 3.927362904402160439e+03 1.510194616164824311e+03 7.660195644438822455e+02 4.222958691591870775e+02 3.410917108624425396e+02 6.920730225206339981e+01 3.794926357030997366e+01 9.106544685676327966e-02 5.309929930928612013e-02 3.563138116529810523e-02 1.471423871159409369e-02 1.383435757590521786e-02 6.652286553500803661e-03 4.088136005861543916e-03 1.870826985216888453e-03 5.623796876979850418e-04 4.345757550360611840e-31 0.000000000000000000e+00
1.846762472800733667e+04 5.055666179889413797e+03 2.003097303877671493e+03 1.801268125540814708e+03 6.301438765754040787e+02 3.139416516040191709e+02 8.168801979319611917e+01 1.639470338322895770e+01 3.088977352494679973e+00 2.393397638158110616e-02 3.899225282299296500e-28 1.781620154434740994e-31 9.220723522027274800e-32 1.516185002608738616e-32 8.598212225080064336e-34 1.437114451333363403e-34 2.318323425972374324e-37 1.250435228941494916e-40 0.000000000000000000e+00 0.000000000000000000e+00
